epoch,train_loss,train_acc1,val_loss,val_acc1,val_acc5,lr
26,0.8666673898696899,83.60777243589743,0.9388437828063965,80.2900000366211,98.91999989013672,0.0009742939527525992
27,0.8562430216715886,84.08854166666667,0.9444478986740112,80.1800000366211,99.06999989013671,0.0009716842507222428
28,0.8463813124558864,84.53926282051282,0.9365017190933228,80.49000002441406,98.97,0.0009689522527926358
29,0.8354544505094871,84.97395833333333,0.9290618211746215,81.32999998779297,98.95999989013671,0.0009660986680539973
30,0.8260258365900088,85.3505608974359,0.9507093715667725,80.55999997558594,98.86999998779297,0.0009631242371544095
31,0.8234945012972905,85.60496794871794,0.9201112078666687,81.41999998779296,99.03999987792969,0.0009600297321075828
32,0.8087267894011277,86.20392628205128,0.9194938890457154,81.58999985351562,98.95000004882813,0.0009568159560924792
33,0.8010365220216604,86.53645833333333,0.922222230052948,81.67999986572265,98.90000004882812,0.0009534837432448476
34,0.7929956582876352,86.96915064102564,0.9266814426422119,81.89999990234375,98.88999993896485,0.000950033958440723
35,0.7846747438112894,87.29767628205128,0.9305837643623353,81.53999990234375,98.99999993896485,0.0009464674970719492
36,0.7801952521006267,87.57011217948718,0.923593455696106,81.62,98.96,0.0009427852848137784
37,0.7724020086801969,87.96073717948718,0.9113868107795715,82.1500000366211,98.85999993896485,0.0009389882773846132
38,0.7654426363798288,88.1610576923077,0.9215368973731994,81.78000001220703,98.84000003662109,0.000935077460297949
39,0.757477660362537,88.49759615384616,0.9098934896469116,82.63000004882812,98.92999993896484,0.0009310538486065847
40,0.7537854035695394,88.70192307692308,0.9209719841003418,81.85999993896485,98.72999989013672,0.0009269184866391652
41,0.743906522102845,89.17267628205128,0.9131972299575806,82.41999990234375,98.83,0.0009226724477291256
42,0.7399647089151236,89.35296474358974,0.9039298156738281,82.4899999633789,98.90999989013672,0.0009183168339361083
43,0.730711821715037,89.66346153846153,0.911767479133606,82.38999989013672,98.79999993896485,0.0009138527757599229
44,0.7262037751002189,89.9619391025641,0.912690718460083,82.45000004882813,98.81,0.000909281431847124
45,0.7199560055365929,90.21233974358974,0.9110881611824035,82.88999985351562,98.81000004882813,0.0009046039886902864
46,0.7136944174766541,90.57291666666667,0.9102809600830079,82.81,98.82999993896485,0.000899821660320049
47,0.7074322743293566,90.67107371794872,0.9107601839065552,82.71999987792968,98.73999993896484,0.000894935687990014
48,0.7060094203704442,90.80929487179488,0.9024936937332153,83.46999986572266,98.78999989013671,0.0008899473398545797
49,0.6980827811436775,91.22996794871794,0.9233879596710205,82.56,98.69999993896485,0.00088485791063979
50,0.6923228092682667,91.5224358974359,0.9280576112747192,82.45999985351563,98.69999998779296,0.000879668721307289
51,0.6865643880306146,91.75080128205128,0.9109248907089234,82.85999993896485,98.88999998779298,0.0008743811187114651
52,0.6824334456370427,91.96514423076923,0.9161609628677368,83.11000004882813,98.64000004882813,0.0008689964752498749
53,0.6771364704156533,92.21153846153847,0.9177527725219726,82.80000001220704,98.70999989013671,0.0008635161885070366
54,0.6740318983029097,92.36778846153847,0.9086448677062988,82.99999998779298,98.7700000366211,0.0008579416808916886
55,0.6698693752288818,92.47195512820512,0.9329491254806519,82.15999993896484,98.61999987792969,0.0008522743992676015
56,0.6632533110105074,92.78044871794872,0.9087888149261475,83.2299999633789,98.5500000366211,0.000846515814578045
57,0.6569801489512126,93.04286858974359,0.9099944947242736,83.01000001220703,98.69999993896485,0.0008406674214640053
58,0.6566550025573143,93.09895833333333,0.9289539006233215,82.79999997558593,98.35999989013672,0.0008347307378762498
59,0.6564808600988143,93.0869391025641,0.9186968939781189,82.99999996337891,98.54999993896485,0.0008287073046813437
60,0.650193346463717,93.41546474358974,0.9157179557800293,83.03999986572266,98.51999989013672,0.0008225986852617173
61,0.6448489705721537,93.69791666666667,0.9097534465789795,83.53999985351562,98.4900000366211,0.000816406465109891
62,0.6416152755419413,93.74198717948718,0.9282224275588989,83.16999997558594,98.3000000366211,0.0008101322514169597
63,0.637089717693818,93.95232371794872,0.9147448370933533,83.33000001220704,98.54999989013672,0.0008037776726554464
64,0.6306587674678901,94.27884615384616,0.9112332423210144,84.03000003662109,98.50999993896484,0.0007973443781566326
65,0.6333499205418122,94.03245192307692,0.9182193872451783,83.77999987792968,98.54999989013672,0.0007908340376824736
66,0.6275374452273051,94.42908653846153,0.9221237607955932,82.97999985351562,98.47000003662109,0.0007842483409922124
67,0.6234027422391452,94.6474358974359,0.9314942042350769,82.91999990234375,98.38999998779298,0.000777588997403802
68,0.6201964592322325,94.70953525641026,0.9221757276535034,83.73999995117188,98.38999993896485,0.0007708577353502518
69,0.6173371232472933,94.79567307692308,0.9191739345550537,83.99000002441406,98.28000003662109,0.0007640563019310134
70,0.6141565518501477,94.89783653846153,0.9393888799667358,82.82000004882812,98.3299998779297,0.0007571864624585201
71,0.6114647150039673,95.12820512820512,0.9390288393974304,83.18999985351563,97.86999997558594,0.0007502500000000002
72,0.6101874706072685,95.15625,0.9232275527000428,83.89999995117188,98.34999993896484,0.0007432487149146818
73,0.6046055637873136,95.4667467948718,0.9319407355308533,83.38999985351562,98.16999993896485,0.0007361844243865098
74,0.6033429656273279,95.45472756410257,0.9326617384910584,83.46999990234374,98.0799998779297,0.0007290589619524956
75,0.5989974107497777,95.73517628205128,0.9226368041992188,83.87000001220703,98.16999989013672,0.0007218741770268212
76,0.598507687373039,95.625,0.9312389245033265,83.57000004882812,98.29999993896485,0.0007146319344208256
77,0.596964156627655,95.77524038461539,0.9367429929733276,83.48999986572265,98.12999989013672,0.0007073341138589921
78,0.5915863703458737,95.88741987179488,0.9316978492736816,83.99000002441406,98.03999993896484,0.000699982609491065
79,0.5899496912956238,96.04767628205128,0.9315659666061401,83.62999990234376,98.0400000366211,0.0006925793294004242
80,0.5918310186801813,95.9354967948718,0.9285902471542359,83.93000002441406,98.00000003662109,0.0006851261951088406
81,0.5865192501972883,96.26402243589743,0.9241114486694336,84.05999993896485,98.06999998779297,0.0006776251410777467
82,0.5851596771142422,96.2920673076923,0.9400051651000977,83.41999996337891,98.17999993896484,0.0006700781142061455
83,0.5830524753301571,96.3681891025641,0.9426699445724487,83.48999987792969,97.85999993896485,0.0006624870733252937
84,0.5822675338158241,96.45432692307692,0.9278242680549622,84.02999987792968,98.12000002441407,0.0006548539886902864
85,0.5787067434726617,96.6005608974359,0.9511616214752198,83.32999997558593,98.06999993896484,0.0006471808414686777
86,0.5770452248744475,96.71474358974359,0.9359703239440917,83.73000001220703,97.98999998779297,0.0006394696232262683
87,0.5753415612074045,96.73277243589743,0.9370813899993896,83.86000002441406,97.9600000366211,0.0006317223354101942
88,0.5709855941625742,96.89302884615384,0.9456871082305908,83.69999987792968,97.66999998779296,0.000623940988829452
89,0.5668312607667385,97.11338141025641,0.9460703847885131,83.55000002441406,97.63999998779298,0.0006161276031329922
90,0.568547083169986,97.04527243589743,0.9353657487869262,83.91999986572266,97.86999998779297,0.0006082842062855193
91,0.5695498261696254,96.99719551282051,0.9389360502243042,84.09999998779297,97.6600000366211,0.0006004128340411344
92,0.5658720991550348,97.12139423076923,0.9234434062957764,84.19999986572266,98.01999989013672,0.0005925155294149539
93,0.5644864653929685,97.23557692307692,0.9333623918533325,84.03999986572266,97.87999987792969,0.0005845943421528457
94,0.5616488707371247,97.31370192307692,0.945773889541626,83.64999986572266,97.87999998779297,0.0005766513281994176
95,0.5620418035067045,97.26963141025641,0.9409217151641845,83.81999987792969,97.83999998779296,0.0005686885491643956
96,0.5606794060804905,97.35777243589743,0.940477254486084,83.60999996337891,98.0799998779297,0.0005607080717875339
97,0.5565126966207455,97.56810897435898,0.9457829486846924,83.65999995117187,97.63999992675781,0.000552711967402193
98,0.557864132294288,97.47395833333333,0.9334200578689575,84.11999992675781,97.5700000366211,0.0005447023113977237
99,0.55224364843124,97.7363782051282,0.934076655960083,84.36,97.73000003662109,0.0005366811826808005
100,0.5539113524632576,97.72636217948718,0.9545707847595215,83.67999990234375,97.73999992675782,0.000528650663135841
101,0.5517731226407565,97.78445512820512,0.9488188980102539,83.64999995117188,97.63999987792968,0.0005206128370846529
102,0.552967539200416,97.70432692307692,0.9422461672782898,84.15999997558593,97.63999998779298,0.0005125697907454481
103,0.5494045202548687,97.83653846153847,0.946062437915802,83.70999986572265,97.77999998779296,0.0005045236116913643
104,0.5480506563797976,97.98677884615384,0.9352806037902832,84.52999998779296,97.49999992675781,0.0004964763883086359
105,0.5461100951219217,98.03685897435898,0.9379181210517883,84.0499999267578,97.83999998779296,0.000488430209254552
106,0.5442559144435785,98.1229967948718,0.9381543917655945,84.21999993896485,97.37999989013672,0.00048038716291534737
107,0.5431572260000767,98.17508012820512,0.9478083581924438,83.97999991455079,97.72999989013672,0.0004723493368641591
108,0.5436738200676747,98.13701923076923,0.9307321343421936,84.17999992675782,97.70999993896484,0.0004643188173191998
109,0.5408339313971691,98.2451923076923,0.9456238765716553,83.93999997558593,97.51999998779297,0.0004562976886022766
110,0.5409123833362873,98.25120192307692,0.9336905192375183,84.61000002441406,97.68999993896485,0.00044828803259780724
111,0.5393516280712225,98.3213141025641,0.9361085195541382,84.5099999633789,97.32999998779297,0.00044029192821246624
112,0.5372429052988689,98.4375,0.9490029613494873,83.86000002441406,97.37999989013672,0.00043231145083560474
113,0.5359167187641829,98.51161858974359,0.9502649652481079,84.21999996337891,97.24999987792968,0.0004243486718005825
114,0.5357248614995908,98.49959935897436,0.9420245225906372,84.09999992675782,97.37999998779297,0.0004164056578471543
115,0.5341968065653092,98.60176282051282,0.947977151298523,84.25999992675781,97.09999987792969,0.00040848447058504633
116,0.5355270911485721,98.50560897435898,0.9487898580551147,84.23000001220703,97.27999993896485,0.00040058716595886594
117,0.5349244019924067,98.54366987179488,0.9591557682037354,83.91000002441406,97.09999997558593,0.00039271579371448094
118,0.5316583028206459,98.69591346153847,0.9530568968772888,83.92999991455078,97.20999993896484,0.0003848723968670081
119,0.5314863966061518,98.69391025641026,0.9508582954406738,84.10000002441406,97.49999993896485,0.00037705901117054806
120,0.5296025355656941,98.82211538461539,0.9432594562530517,84.59999986572265,97.4100000366211,0.00036927766458980587
121,0.5292934576670328,98.75600961538461,0.9476791376113891,83.98999997558593,97.17999987792969,0.000361530376773732
122,0.5278898988014612,98.8261217948718,0.9454660408020019,84.50000002441406,97.12999998779297,0.00035381915853132257
123,0.5282243297650264,98.83814102564102,0.9356165905952454,85.0400000366211,97.36999987792969,0.0003461460113097139
124,0.5262739355747517,98.97235576923077,0.9518709312438964,84.55999992675781,97.0499998779297,0.0003385129266747066
125,0.525158387881059,99.00841346153847,0.9373290170669556,85.07000004882812,97.09999992675782,0.0003309218857938547
126,0.524435532093048,99.01842948717949,0.9457572308540344,84.33999987792969,97.4000000366211,0.0003233748589222535
127,0.5236642770278148,99.04847756410257,0.9489778764724731,84.30000002441406,97.08999986572266,0.0003158738048911595
128,0.5237559129030277,98.99839743589743,0.9469351819992066,84.45999987792969,97.2400000366211,0.0003084206705995761
129,0.5229280086664053,99.0645032051282,0.9477141493797302,84.45999998779297,97.14999992675781,0.00030101739050893524
130,0.5216978446031229,99.09655448717949,0.9485035896301269,84.37999985351563,97.1200000366211,0.0002936658861410082
131,0.5211412937213213,99.11658653846153,0.9449632727622986,84.84000002441407,97.14999987792969,0.0002863680655791744
132,0.5188448306841728,99.2988782051282,0.9409685607910157,84.92999997558594,97.13999987792968,0.00027912582297317905
133,0.5177464145880479,99.28886217948718,0.9524431287765502,84.38000002441406,97.10999991455078,0.00027194103804750464
134,0.5177205920219421,99.29086538461539,0.9507457241058349,84.61,96.9399998779297,0.00026481557561349025
135,0.5190691935710418,99.22275641025641,0.9617270683288575,84.15000004882812,96.91000002441406,0.00025775128508531833
136,0.5179126580556234,99.29086538461539,0.9436154108047485,84.79999986572265,97.03999997558594,0.00025075000000000016
137,0.5178028042499836,99.29286858974359,0.9343639602661132,85.02999986572266,97.11000003662109,0.0002438135375414801
138,0.5172380432104453,99.28285256410257,0.9497918184280395,84.3999999633789,96.94999987792968,0.00023694369806898666
139,0.5154229919115703,99.4130608974359,0.9402764747619629,85.02,97.00999992675781,0.00023014226464974834
140,0.5165518751511207,99.32491987179488,0.9550022325515747,84.27999995117187,96.96999992675781,0.00022341100259619812
141,0.5146024545033773,99.42307692307692,0.9424079595565796,84.87999990234376,96.87999997558593,0.00021675165900778774
142,0.5137533007523952,99.51121794871794,0.9476386407852173,84.8999999633789,96.94999998779296,0.0002101659623175267
143,0.5126581482398205,99.52524038461539,0.941910248374939,85.12999985351563,97.13999987792968,0.0002036556218433677
144,0.5128909083513113,99.49919871794872,0.9420819192886353,85.1799999633789,96.91999998779296,0.0001972223273445538
145,0.5123500203474974,99.53125,0.9385916610717774,85.27999986572266,96.91999993896485,0.00019086774858304042
146,0.512612285063817,99.51121794871794,0.944938284778595,84.8699999633789,96.80999997558594,0.00018459353489010913
147,0.5111484992198455,99.59535256410257,0.9439937721252442,85.12999986572265,96.85999987792968,0.00017840131473828292
148,0.5119202243976104,99.53725961538461,0.9478616567611694,84.89999986572266,96.98999989013672,0.00017229269531865657
149,0.510617752869924,99.58333333333333,0.9498163064956665,85.04999996337891,96.90999998779297,0.0001662692621237505
150,0.5092653540464548,99.67347756410257,0.9498008720397949,84.90999991455078,96.92000003662109,0.00016033257853599478
151,0.5089618725654407,99.67948717948718,0.9455169322967529,85.10999985351563,96.67999997558594,0.00015448418542195511
152,0.5087780503126291,99.68349358974359,0.9521003032684326,84.81999985351563,96.81999987792969,0.0001487256007323988
153,0.5094484060238569,99.6454326923077,0.9430937814712524,85.15999991455078,96.81999992675782,0.00014305831910831158
154,0.5087528898165776,99.6895032051282,0.9498345041275025,84.86999991455077,96.73999987792969,0.0001374838114929636
155,0.5087923566500346,99.69951923076923,0.9411243919372558,85.25000001220702,96.71999987792968,0.00013200352475012544
156,0.5079418408565032,99.7235576923077,0.9539655855178834,84.84999991455078,96.65999998779297,0.00012661888128853496
157,0.5077461838722229,99.71554487179488,0.9486548138618469,84.97999997558594,96.50999992675781,0.00012133127869271116
158,0.5076335375125591,99.73958333333333,0.9380767177581787,85.39000002441406,96.76999997558593,0.0001161420893602101
159,0.5074336434021974,99.71955128205128,0.9447599546432495,85.06999987792969,96.6900000366211,0.00011105266014542049
160,0.5069300416188363,99.7676282051282,0.9378182209014893,85.23999986572265,96.88999987792968,0.00010606431200998606
161,0.5063819374793616,99.79967948717949,0.9431219148635864,85.2099999633789,96.6899998779297,0.00010117833967995128
162,0.5058448513348898,99.8076923076923,0.9450798257827758,85.32999991455078,96.60999987792968,9.639601130971382e-05
163,0.5059993750009781,99.8076923076923,0.9403212077140808,85.34999992675782,96.53999987792969,9.171856815287607e-05
164,0.5059382655681708,99.8016826923077,0.9439182691574096,85.31999991455078,96.44999992675781,8.714722424007736e-05
165,0.5050965492541973,99.84775641025641,0.9412036803245545,85.28000001220703,96.57000002441406,8.268316606389174e-05
166,0.505493818796598,99.78966346153847,0.9443789838790894,85.29999991455078,96.49999987792968,7.83275522708746e-05
167,0.5053817177430178,99.82171474358974,0.9387774552345276,85.41000002441406,96.62999997558593,7.408151336083514e-05
168,0.504400238318321,99.87379807692308,0.9415092147827149,85.48999992675782,96.58999987792969,6.994615139341539e-05
169,0.5045732357563116,99.86778846153847,0.9437154148101806,85.32999997558593,96.49999992675781,6.592253970205114e-05
170,0.5047651648521423,99.84975961538461,0.941270777130127,85.40999991455078,96.62999997558593,6.20117226153869e-05
171,0.5046755252740323,99.86177884615384,0.9399642559051513,85.64999997558594,96.67999997558594,5.821471518622171e-05
172,0.5045512324724442,99.84375,0.9435993375778198,85.38000001220703,96.40999986572265,5.453250292805095e-05
173,0.5041705009264824,99.87379807692308,0.9408403882026672,85.52999997558594,96.41999986572266,5.096604155927709e-05
174,0.5041176251876048,99.88982371794872,0.9411646318435669,85.39000002441406,96.42000002441407,4.751625675515257e-05
175,0.5031181277372898,99.93389423076923,0.9405517290115356,85.57999997558593,96.49000002441406,4.418404390752081e-05
176,0.5037997722625732,99.89583333333333,0.9369791898727416,85.58999997558594,96.56999997558594,4.0970267892417304e-05
177,0.5037916073432336,99.90184294871794,0.9399937864303589,85.51999986572265,96.39999992675781,3.787576284559072e-05
178,0.5038904835016299,99.88982371794872,0.9387529960632324,85.47999987792969,96.46999992675781,3.490133194600294e-05
179,0.50327259852336,99.91386217948718,0.9402891541481018,85.46999986572266,96.31999997558594,3.204774720736444e-05
180,0.503255623120528,99.91786858974359,0.9387255465507507,85.67999991455078,96.42999997558594,2.9315749277757294e-05
181,0.5030450301292615,99.92588141025641,0.9362182229042053,85.73000001220703,96.44000002441406,2.6706047247400834e-05
182,0.503025125234555,99.9198717948718,0.9387034066200256,85.82999996337891,96.44000002441406,2.421931846460625e-05
183,0.5029272920046097,99.921875,0.9378950234413147,85.79999991455078,96.37000002441407,2.1856208359971474e-05
184,0.5027411998846592,99.94190705128206,0.9371856126785278,85.66999991455079,96.41999986572266,1.961733027885956e-05
185,0.5028797852687347,99.92988782051282,0.9370331593513489,85.56999991455078,96.44000002441406,1.750326532220458e-05
186,0.5031753472792797,99.9198717948718,0.937455537033081,85.71999986572266,96.43000002441406,1.551456219568702e-05
187,0.5030945557814378,99.9238782051282,0.9367819841384888,85.71999986572266,96.35000002441406,1.3651737067317328e-05
188,0.5027375478010911,99.93389423076923,0.9355419787406921,85.7399999633789,96.41000002441406,1.191527343346406e-05
189,0.5027713638085586,99.93589743589743,0.9375798412322998,85.72999991455079,96.44999986572266,1.030562199336299e-05
190,0.5023929641796993,99.94791666666667,0.9362833303451538,85.75000001220702,96.41000002441406,8.82320053213743e-06
191,0.502442581531329,99.94391025641026,0.9370119708061219,85.74999986572266,96.36999986572266,7.468393812362534e-06
192,0.5025005472012055,99.94991987179488,0.9365018545150757,85.84000001220703,96.33999986572266,6.241553474199965e-06
193,0.5024102767308553,99.94791666666667,0.9365988119125366,85.74999991455078,96.38999986572266,5.142997944129765e-06
194,0.5024704052851751,99.9579326923077,0.9345426166534424,85.71000001220703,96.45000002441407,4.173012352302662e-06
195,0.5026042730380327,99.93189102564102,0.936080110168457,85.84999991455078,96.30999986572266,3.3318484585345102e-06
196,0.5022846228037126,99.94991987179488,0.9370824537277221,85.89999986572266,96.39999986572266,2.61972458696214e-06
197,0.502365537178822,99.95392628205128,0.9351706768035889,85.69999991455079,96.47000002441406,2.036825569377117e-06
198,0.5022455664781423,99.95592948717949,0.9366383842468262,85.69999986572266,96.36000002441406,1.5833026972528424e-06
199,0.5026645846855946,99.93990384615384,0.9361591649055481,85.77999986572266,96.37000002441407,1.259273682476861e-06
200,0.5024791152049334,99.93790064102564,0.9364333639144897,85.78999991455078,96.43000002441406,1.0648226267983487e-06
epoch,train_loss,train_acc1,val_loss,val_acc1,val_acc5,lr
1,2.31792004047296,12.241586538461538,2.2301656154632568,17.570000012207032,65.01999998779297,1e-06
2,1.9326991117917574,32.4599358974359,1.7403008502960204,42.62000001220703,90.35999989013672,0.00020080000000000003
3,1.670619448637351,45.15224358974359,1.5681380018234252,50.30999995727539,93.70000004882813,0.0004006000000000001
4,1.5338210772245358,52.107371794871796,1.4350241142272948,56.81999995117187,95.46999986572266,0.0006004000000000001
5,1.4486100954887196,56.272035256410255,1.408875207901001,57.65000002441406,95.89000001220703,0.0008002000000000002
6,1.3824842153451382,59.68349358974359,1.325517045402527,62.71999994506836,96.50999997558594,0.001
7,1.3102197494262304,62.946714743589745,1.2680319868087768,65.06999998779297,96.90999987792969,0.0009999351773732016
8,1.2489835219505505,65.78525641025641,1.2312668622970582,67.31000000610352,97.23000002441407,0.0009997407263175233
9,1.2020650154505022,68.09094551282051,1.210277458190918,67.76000000610351,97.61000003662109,0.0009994166973027472
10,1.1637701517496353,69.81370192307692,1.1601451641082763,69.84999998779297,97.80000002441406,0.000998963174430623
11,1.1311458881084735,71.3641826923077,1.1328445768356323,71.53,97.85000002441406,0.000998380275413038
12,1.1028069969935295,72.68028846153847,1.1057783926010132,72.95999998779297,98.09999993896484,0.0009976681515414655
13,1.078482425518525,73.80008012820512,1.1181212003707885,72.00999991455078,98.19999989013672,0.0009968269876476975
14,1.0586406579384438,74.86979166666667,1.0885116914749144,73.52000006103516,98.22000004882813,0.0009958570020558702
15,1.0342202149904691,76.04366987179488,1.0505377090454102,74.78999992675782,98.36999998779297,0.0009947584465258002
16,1.017227668945606,76.58453525641026,1.050309450340271,75.59000003662109,98.42999998779297,0.0009935316061876374
17,0.9981746435165405,77.6161858974359,1.0300382690429688,76.40999998779297,98.54000004882812,0.0009921767994678626
18,0.982205015879411,78.26722756410257,1.0118449489593506,76.77999998779296,98.53999989013671,0.000990694378006637
19,0.9650632839936476,79.09054487179488,1.0067183057785034,77.30999995117187,98.72000003662109,0.000989084726566536
20,0.9476256074049534,79.82772435897436,1.0262524124145507,76.65999989013672,98.67000004882813,0.0009873482629326829
21,0.9401489325058766,80.18429487179488,0.9963580530166626,77.8,98.73999989013672,0.000985485437804313
22,0.9222511459619571,81.15785256410257,0.9971393774032593,77.89999986572266,98.87000004882813,0.0009834967346777955
23,0.9086801966031393,81.62459935897436,0.9683985196113586,79.34999991455078,98.88,0.0009813826697211406
24,0.8960432187104836,82.25360576923077,0.9653101702690124,79.18999997558593,98.72999987792969,0.0009791437916400285
25,0.8859218744131235,82.84254807692308,0.955363718509674,79.67999998779297,99.02,0.0009767806815353939
26,0.8725132330870017,83.25520833333333,0.9538477207183838,80.08999986572266,98.96999989013672,0.0009742939527525992
27,0.8650500490115239,83.58173076923077,0.9538703992843628,79.74999986572266,98.85999993896485,0.0009716842507222428
28,0.8520463240452302,84.2988782051282,0.9437204023361206,80.32000002441406,98.86999989013673,0.0009689522527926358
29,0.8414315379582918,84.64342948717949,0.9411616335868835,80.79,98.96000004882812,0.0009660986680539973
30,0.8342249937546559,85.01201923076923,0.9606333778381347,80.00999992675781,99.03000003662109,0.0009631242371544095
31,0.8301454993394705,85.12419871794872,0.9146983654022217,81.78000003662109,99.01999989013672,0.0009600297321075828
32,0.816252553768647,85.8233173076923,0.9310579360961914,81.41999993896485,98.9400000366211,0.0009568159560924792
33,0.8071719264372801,86.26001602564102,0.9334616006851196,80.8800000366211,98.85000004882812,0.0009534837432448476
34,0.8010241621579879,86.4463141025641,0.9282713773727417,81.03999995117188,98.96000004882812,0.000950033958440723
35,0.7904593748924059,87.02524038461539,0.9233968048095703,81.69,98.90999989013672,0.0009464674970719492
36,0.7827889702258966,87.54607371794872,0.9182422437667846,81.72999995117188,99.06999993896484,0.0009427852848137784
37,0.7784093490013709,87.6582532051282,0.920866315460205,81.64,98.96000004882812,0.0009389882773846132
38,0.7709656999661372,87.92067307692308,0.9300178749084472,81.43000001220703,98.89000004882813,0.000935077460297949
39,0.7616814270997658,88.41746794871794,0.9192028621673584,81.72,98.89999998779297,0.0009310538486065847
40,0.7569215368001889,88.58774038461539,0.9221642686843872,82.14000003662109,98.88999993896485,0.0009269184866391652
41,0.7514071626540942,88.83814102564102,0.9161370275497437,82.18999985351563,98.87999993896484,0.0009226724477291256
42,0.7422874178641882,89.22275641025641,0.9051740497589111,82.42000003662109,99.01999993896484,0.0009183168339361083
43,0.7391415654084621,89.42508012820512,0.9104639423370361,82.60999992675781,98.80999989013672,0.0009138527757599229
44,0.732560595487937,89.63541666666667,0.9155836534500122,82.36999985351562,98.82999993896485,0.000909281431847124
45,0.729126442090059,89.82171474358974,0.9249777467727661,82.35000002441406,98.61999989013673,0.0009046039886902864
46,0.7218532956563509,90.08814102564102,0.9050278938293457,82.82999985351563,98.78999993896484,0.000899821660320049
47,0.7129164264752315,90.48878205128206,0.9206753993988037,82.22999989013672,98.83999998779296,0.000894935687990014
48,0.7089406954936492,90.65504807692308,0.9102149591445923,82.95999985351563,98.91000004882812,0.0008899473398545797
49,0.7042133004237444,90.90945512820512,0.9279847305297851,82.35000001220703,98.67000004882813,0.00088485791063979
50,0.6996617256066738,91.23197115384616,0.9191157636642456,82.40999987792969,98.73000004882813,0.000879668721307289
51,0.6940553640707945,91.34014423076923,0.915876459312439,82.54999985351563,98.97,0.0008743811187114651
52,0.6887718188457,91.68870192307692,0.9206184339523316,82.45000001220703,98.72999989013672,0.0008689964752498749
53,0.6801310575925387,91.86698717948718,0.9164688472747803,83.13999985351562,98.76000004882812,0.0008635161885070366
54,0.6800883659949669,92.06330128205128,0.9366317447662353,81.94999990234375,98.5799998779297,0.0008579416808916886
55,0.6773047086520073,92.23758012820512,0.9328110186576843,82.0999999633789,98.73999993896484,0.0008522743992676015
56,0.6676663701350872,92.54407051282051,0.9322676538467407,82.14999986572266,98.56999989013671,0.000846515814578045
57,0.6634681894229009,92.83052884615384,0.9341870348930359,82.65999986572265,98.60000004882812,0.0008406674214640053
58,0.6623100959337674,92.78445512820512,0.9367078495025635,82.57999989013672,98.2600000366211,0.0008347307378762498
59,0.6585491464688228,93.06290064102564,0.9361938186645508,82.67999998779297,98.41999993896485,0.0008287073046813437
60,0.6539358493609306,93.21113782051282,0.9274974960327148,83.17999990234375,98.40999998779297,0.0008225986852617173
